id,date,store_nbr,family,sales,onpromotion
324345,2013-07-02,1,LINGERIE,10.0,0
324346,2013-07-02,1,"LIQUOR,WINE,BEER",73.0,0
324347,2013-07-02,1,MAGAZINES,0.0,0
324348,2013-07-02,1,MEATS,338.831,0
324349,2013-07-02,1,PERSONAL CARE,85.0,0
324350,2013-07-02,1,PET SUPPLIES,0.0,0
324351,2013-07-02,1,PLAYERS AND ELECTRONICS,0.0,0
324352,2013-07-02,1,POULTRY,132.796,0
324353,2013-07-02,1,PREPARED FOODS,61.0,0
324354,2013-07-02,1,PRODUCE,1.0,0
324355,2013-07-02,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
324356,2013-07-02,1,SEAFOOD,27.851,0
326106,2013-07-03,1,AUTOMOTIVE,1.0,0
326107,2013-07-03,1,BABY CARE,0.0,0
326108,2013-07-03,1,BEAUTY,2.0,0
326109,2013-07-03,1,BEVERAGES,915.0,0
326110,2013-07-03,1,BOOKS,0.0,0
326111,2013-07-03,1,BREAD/BAKERY,325.109,0
326112,2013-07-03,1,CELEBRATION,0.0,0
326113,2013-07-03,1,CLEANING,857.0,0
326114,2013-07-03,1,DAIRY,596.0,0
326115,2013-07-03,1,DELI,137.245,0
326116,2013-07-03,1,EGGS,193.0,0
326117,2013-07-03,1,FROZEN FOODS,114.0,0
326118,2013-07-03,1,GROCERY I,2587.0,0
326119,2013-07-03,1,GROCERY II,41.0,0
326120,2013-07-03,1,HARDWARE,0.0,0
326121,2013-07-03,1,HOME AND KITCHEN I,0.0,0
326122,2013-07-03,1,HOME AND KITCHEN II,0.0,0
326123,2013-07-03,1,HOME APPLIANCES,1.0,0
326124,2013-07-03,1,HOME CARE,0.0,0
326125,2013-07-03,1,LADIESWEAR,0.0,0
326126,2013-07-03,1,LAWN AND GARDEN,12.0,0
326127,2013-07-03,1,LINGERIE,12.0,0
326128,2013-07-03,1,"LIQUOR,WINE,BEER",83.0,0
326129,2013-07-03,1,MAGAZINES,0.0,0
326130,2013-07-03,1,MEATS,355.69,0
326131,2013-07-03,1,PERSONAL CARE,106.0,0
326132,2013-07-03,1,PET SUPPLIES,0.0,0
326133,2013-07-03,1,PLAYERS AND ELECTRONICS,0.0,0
326134,2013-07-03,1,POULTRY,225.165,0
326135,2013-07-03,1,PREPARED FOODS,74.0,0
326136,2013-07-03,1,PRODUCE,2.0,0
326137,2013-07-03,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
326138,2013-07-03,1,SEAFOOD,32.204,0
327888,2013-07-04,1,AUTOMOTIVE,1.0,0
327889,2013-07-04,1,BABY CARE,0.0,0
327890,2013-07-04,1,BEAUTY,1.0,0
327891,2013-07-04,1,BEVERAGES,787.0,0
327892,2013-07-04,1,BOOKS,0.0,0
327893,2013-07-04,1,BREAD/BAKERY,283.057,0
327894,2013-07-04,1,CELEBRATION,0.0,0
327895,2013-07-04,1,CLEANING,729.0,0
327896,2013-07-04,1,DAIRY,377.0,0
327897,2013-07-04,1,DELI,84.89,0
327898,2013-07-04,1,EGGS,140.0,0
327899,2013-07-04,1,FROZEN FOODS,114.626,0
327900,2013-07-04,1,GROCERY I,1884.0,0
327901,2013-07-04,1,GROCERY II,27.0,0
327902,2013-07-04,1,HARDWARE,2.0,0
327903,2013-07-04,1,HOME AND KITCHEN I,0.0,0
327904,2013-07-04,1,HOME AND KITCHEN II,0.0,0
327905,2013-07-04,1,HOME APPLIANCES,0.0,0
327906,2013-07-04,1,HOME CARE,0.0,0
327907,2013-07-04,1,LADIESWEAR,0.0,0
327908,2013-07-04,1,LAWN AND GARDEN,5.0,0
327909,2013-07-04,1,LINGERIE,13.0,0
327910,2013-07-04,1,"LIQUOR,WINE,BEER",63.0,0
327911,2013-07-04,1,MAGAZINES,0.0,0
327912,2013-07-04,1,MEATS,272.775,0
327913,2013-07-04,1,PERSONAL CARE,101.0,0
327914,2013-07-04,1,PET SUPPLIES,0.0,0
327915,2013-07-04,1,PLAYERS AND ELECTRONICS,0.0,0
327916,2013-07-04,1,POULTRY,132.80899,0
327917,2013-07-04,1,PREPARED FOODS,87.0,0
327918,2013-07-04,1,PRODUCE,5.0,0
327919,2013-07-04,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
327920,2013-07-04,1,SEAFOOD,16.229,0
329670,2013-07-05,1,AUTOMOTIVE,1.0,0
329671,2013-07-05,1,BABY CARE,0.0,0
329672,2013-07-05,1,BEAUTY,4.0,0
329673,2013-07-05,1,BEVERAGES,895.0,0
329674,2013-07-05,1,BOOKS,0.0,0
329675,2013-07-05,1,BREAD/BAKERY,296.27,0
329676,2013-07-05,1,CELEBRATION,0.0,0
329677,2013-07-05,1,CLEANING,737.0,0
329678,2013-07-05,1,DAIRY,433.0,0
329679,2013-07-05,1,DELI,118.093,0
329680,2013-07-05,1,EGGS,161.0,0
329681,2013-07-05,1,FROZEN FOODS,110.0,0
329682,2013-07-05,1,GROCERY I,2052.0,0
329683,2013-07-05,1,GROCERY II,27.0,0
329684,2013-07-05,1,HARDWARE,0.0,0
329685,2013-07-05,1,HOME AND KITCHEN I,0.0,0
329686,2013-07-05,1,HOME AND KITCHEN II,0.0,0
329687,2013-07-05,1,HOME APPLIANCES,0.0,0
329688,2013-07-05,1,HOME CARE,0.0,0
329689,2013-07-05,1,LADIESWEAR,0.0,0
329690,2013-07-05,1,LAWN AND GARDEN,0.0,0
329691,2013-07-05,1,LINGERIE,20.0,0
329692,2013-07-05,1,"LIQUOR,WINE,BEER",142.0,0
329693,2013-07-05,1,MAGAZINES,0.0,0
329694,2013-07-05,1,MEATS,604.481,0
329695,2013-07-05,1,PERSONAL CARE,72.0,0
329696,2013-07-05,1,PET SUPPLIES,0.0,0
329697,2013-07-05,1,PLAYERS AND ELECTRONICS,0.0,0
329698,2013-07-05,1,POULTRY,224.661,0
329699,2013-07-05,1,PREPARED FOODS,58.0,0
329700,2013-07-05,1,PRODUCE,2.0,0
329701,2013-07-05,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
329702,2013-07-05,1,SEAFOOD,41.159,0
331452,2013-07-06,1,AUTOMOTIVE,0.0,0
331453,2013-07-06,1,BABY CARE,0.0,0
331454,2013-07-06,1,BEAUTY,2.0,0
331455,2013-07-06,1,BEVERAGES,965.0,0
331456,2013-07-06,1,BOOKS,0.0,0
331457,2013-07-06,1,BREAD/BAKERY,256.605,0
331458,2013-07-06,1,CELEBRATION,0.0,0
331459,2013-07-06,1,CLEANING,502.0,0
331460,2013-07-06,1,DAIRY,469.0,0
331461,2013-07-06,1,DELI,95.988,0
331462,2013-07-06,1,EGGS,176.0,0
331463,2013-07-06,1,FROZEN FOODS,153.0,0
331464,2013-07-06,1,GROCERY I,1768.0,0
331465,2013-07-06,1,GROCERY II,16.0,0
331466,2013-07-06,1,HARDWARE,0.0,0
331467,2013-07-06,1,HOME AND KITCHEN I,0.0,0
331468,2013-07-06,1,HOME AND KITCHEN II,0.0,0
331469,2013-07-06,1,HOME APPLIANCES,1.0,0
331470,2013-07-06,1,HOME CARE,0.0,0
331471,2013-07-06,1,LADIESWEAR,0.0,0
331472,2013-07-06,1,LAWN AND GARDEN,0.0,0
331473,2013-07-06,1,LINGERIE,8.0,0
331474,2013-07-06,1,"LIQUOR,WINE,BEER",136.0,0
331475,2013-07-06,1,MAGAZINES,0.0,0
331476,2013-07-06,1,MEATS,280.212,0
331477,2013-07-06,1,PERSONAL CARE,74.0,0
331478,2013-07-06,1,PET SUPPLIES,0.0,0
331479,2013-07-06,1,PLAYERS AND ELECTRONICS,0.0,0
331480,2013-07-06,1,POULTRY,155.037,0
331481,2013-07-06,1,PREPARED FOODS,75.0,0
331482,2013-07-06,1,PRODUCE,11.0,0
331483,2013-07-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
331484,2013-07-06,1,SEAFOOD,13.432,0
333234,2013-07-07,1,AUTOMOTIVE,1.0,0
333235,2013-07-07,1,BABY CARE,0.0,0
333236,2013-07-07,1,BEAUTY,3.0,0
333237,2013-07-07,1,BEVERAGES,377.0,0
333238,2013-07-07,1,BOOKS,0.0,0
333239,2013-07-07,1,BREAD/BAKERY,86.423004,0
333240,2013-07-07,1,CELEBRATION,0.0,0
333241,2013-07-07,1,CLEANING,218.0,0
333242,2013-07-07,1,DAIRY,185.0,0
333243,2013-07-07,1,DELI,38.149,0
333244,2013-07-07,1,EGGS,83.0,0
333245,2013-07-07,1,FROZEN FOODS,58.0,0
333246,2013-07-07,1,GROCERY I,864.0,0
333247,2013-07-07,1,GROCERY II,7.0,0
333248,2013-07-07,1,HARDWARE,0.0,0
333249,2013-07-07,1,HOME AND KITCHEN I,0.0,0
333250,2013-07-07,1,HOME AND KITCHEN II,0.0,0
333251,2013-07-07,1,HOME APPLIANCES,0.0,0
333252,2013-07-07,1,HOME CARE,0.0,0
333253,2013-07-07,1,LADIESWEAR,0.0,0
333254,2013-07-07,1,LAWN AND GARDEN,6.0,0
333255,2013-07-07,1,LINGERIE,1.0,0
333256,2013-07-07,1,"LIQUOR,WINE,BEER",0.0,0
333257,2013-07-07,1,MAGAZINES,0.0,0
333258,2013-07-07,1,MEATS,135.769,0
333259,2013-07-07,1,PERSONAL CARE,43.0,0
333260,2013-07-07,1,PET SUPPLIES,0.0,0
333261,2013-07-07,1,PLAYERS AND ELECTRONICS,0.0,0
333262,2013-07-07,1,POULTRY,83.972,0
333263,2013-07-07,1,PREPARED FOODS,31.0,0
333264,2013-07-07,1,PRODUCE,24.0,0
333265,2013-07-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
333266,2013-07-07,1,SEAFOOD,11.934999,0
335016,2013-07-08,1,AUTOMOTIVE,3.0,0
335017,2013-07-08,1,BABY CARE,0.0,0
335018,2013-07-08,1,BEAUTY,3.0,0
335019,2013-07-08,1,BEVERAGES,1012.0,0
335020,2013-07-08,1,BOOKS,0.0,0
335021,2013-07-08,1,BREAD/BAKERY,319.371,0
335022,2013-07-08,1,CELEBRATION,0.0,0
335023,2013-07-08,1,CLEANING,652.0,0
335024,2013-07-08,1,DAIRY,424.0,0
335025,2013-07-08,1,DELI,114.721,0
335026,2013-07-08,1,EGGS,158.0,0
335027,2013-07-08,1,FROZEN FOODS,128.0,0
335028,2013-07-08,1,GROCERY I,2116.0,0
335029,2013-07-08,1,GROCERY II,33.0,0
335030,2013-07-08,1,HARDWARE,0.0,0
335031,2013-07-08,1,HOME AND KITCHEN I,0.0,0
335032,2013-07-08,1,HOME AND KITCHEN II,0.0,0
335033,2013-07-08,1,HOME APPLIANCES,1.0,0
335034,2013-07-08,1,HOME CARE,0.0,0
335035,2013-07-08,1,LADIESWEAR,0.0,0
335036,2013-07-08,1,LAWN AND GARDEN,4.0,0
335037,2013-07-08,1,LINGERIE,13.0,0
335038,2013-07-08,1,"LIQUOR,WINE,BEER",57.0,0
335039,2013-07-08,1,MAGAZINES,0.0,0
335040,2013-07-08,1,MEATS,374.983,0
335041,2013-07-08,1,PERSONAL CARE,91.0,0
335042,2013-07-08,1,PET SUPPLIES,0.0,0
335043,2013-07-08,1,PLAYERS AND ELECTRONICS,0.0,0
335044,2013-07-08,1,POULTRY,198.785,0
335045,2013-07-08,1,PREPARED FOODS,66.0,0
335046,2013-07-08,1,PRODUCE,1.0,0
335047,2013-07-08,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
335048,2013-07-08,1,SEAFOOD,16.088999,0
336798,2013-07-09,1,AUTOMOTIVE,11.0,0
336799,2013-07-09,1,BABY CARE,0.0,0
336800,2013-07-09,1,BEAUTY,0.0,0
336801,2013-07-09,1,BEVERAGES,809.0,0
336802,2013-07-09,1,BOOKS,0.0,0
336803,2013-07-09,1,BREAD/BAKERY,303.681,0
336804,2013-07-09,1,CELEBRATION,0.0,0
336805,2013-07-09,1,CLEANING,728.0,0
336806,2013-07-09,1,DAIRY,410.0,0
336807,2013-07-09,1,DELI,131.835,0
336808,2013-07-09,1,EGGS,165.0,0
336809,2013-07-09,1,FROZEN FOODS,123.0,0
336810,2013-07-09,1,GROCERY I,1926.0,0
336811,2013-07-09,1,GROCERY II,24.0,0
336812,2013-07-09,1,HARDWARE,4.0,0
336813,2013-07-09,1,HOME AND KITCHEN I,0.0,0
336814,2013-07-09,1,HOME AND KITCHEN II,0.0,0
336815,2013-07-09,1,HOME APPLIANCES,0.0,0
336816,2013-07-09,1,HOME CARE,0.0,0
336817,2013-07-09,1,LADIESWEAR,0.0,0
336818,2013-07-09,1,LAWN AND GARDEN,4.0,0
336819,2013-07-09,1,LINGERIE,9.0,0
336820,2013-07-09,1,"LIQUOR,WINE,BEER",36.0,0
336821,2013-07-09,1,MAGAZINES,0.0,0
336822,2013-07-09,1,MEATS,253.84,0
336823,2013-07-09,1,PERSONAL CARE,96.0,0
336824,2013-07-09,1,PET SUPPLIES,0.0,0
336825,2013-07-09,1,PLAYERS AND ELECTRONICS,0.0,0
336826,2013-07-09,1,POULTRY,159.653,0
336827,2013-07-09,1,PREPARED FOODS,65.0,0
336828,2013-07-09,1,PRODUCE,2.0,0
336829,2013-07-09,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
336830,2013-07-09,1,SEAFOOD,15.889,0
338580,2013-07-10,1,AUTOMOTIVE,2.0,0
338581,2013-07-10,1,BABY CARE,0.0,0
338582,2013-07-10,1,BEAUTY,2.0,0
338583,2013-07-10,1,BEVERAGES,819.0,0
338584,2013-07-10,1,BOOKS,0.0,0
338585,2013-07-10,1,BREAD/BAKERY,327.106,0
338586,2013-07-10,1,CELEBRATION,0.0,0
338587,2013-07-10,1,CLEANING,627.0,0
338588,2013-07-10,1,DAIRY,475.0,0
338589,2013-07-10,1,DELI,93.866,0
338590,2013-07-10,1,EGGS,174.0,0
338591,2013-07-10,1,FROZEN FOODS,122.0,0
338592,2013-07-10,1,GROCERY I,2609.0,0
338593,2013-07-10,1,GROCERY II,32.0,0
338594,2013-07-10,1,HARDWARE,1.0,0
338595,2013-07-10,1,HOME AND KITCHEN I,0.0,0
338596,2013-07-10,1,HOME AND KITCHEN II,0.0,0
338597,2013-07-10,1,HOME APPLIANCES,0.0,0
338598,2013-07-10,1,HOME CARE,0.0,0
338599,2013-07-10,1,LADIESWEAR,0.0,0
338600,2013-07-10,1,LAWN AND GARDEN,11.0,0
338601,2013-07-10,1,LINGERIE,13.0,0
338602,2013-07-10,1,"LIQUOR,WINE,BEER",115.0,0
338603,2013-07-10,1,MAGAZINES,0.0,0
338604,2013-07-10,1,MEATS,350.477,0
338605,2013-07-10,1,PERSONAL CARE,90.0,0
338606,2013-07-10,1,PET SUPPLIES,0.0,0
338607,2013-07-10,1,PLAYERS AND ELECTRONICS,0.0,0
338608,2013-07-10,1,POULTRY,167.97,0
338609,2013-07-10,1,PREPARED FOODS,84.0,0
338610,2013-07-10,1,PRODUCE,1.0,0
338611,2013-07-10,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
338612,2013-07-10,1,SEAFOOD,26.168999,0
340362,2013-07-11,1,AUTOMOTIVE,2.0,0
340363,2013-07-11,1,BABY CARE,0.0,0
340364,2013-07-11,1,BEAUTY,1.0,0
340365,2013-07-11,1,BEVERAGES,821.0,0
340366,2013-07-11,1,BOOKS,0.0,0
340367,2013-07-11,1,BREAD/BAKERY,253.161,0
340368,2013-07-11,1,CELEBRATION,0.0,0
340369,2013-07-11,1,CLEANING,628.0,0
340370,2013-07-11,1,DAIRY,406.0,0
340371,2013-07-11,1,DELI,96.63,0
340372,2013-07-11,1,EGGS,113.0,0
340373,2013-07-11,1,FROZEN FOODS,106.114,0
340374,2013-07-11,1,GROCERY I,1735.0,0
340375,2013-07-11,1,GROCERY II,26.0,0
340376,2013-07-11,1,HARDWARE,3.0,0
340377,2013-07-11,1,HOME AND KITCHEN I,0.0,0
340378,2013-07-11,1,HOME AND KITCHEN II,0.0,0
340379,2013-07-11,1,HOME APPLIANCES,0.0,0
340380,2013-07-11,1,HOME CARE,0.0,0
340381,2013-07-11,1,LADIESWEAR,0.0,0
340382,2013-07-11,1,LAWN AND GARDEN,4.0,0
340383,2013-07-11,1,LINGERIE,18.0,0
340384,2013-07-11,1,"LIQUOR,WINE,BEER",95.0,0
340385,2013-07-11,1,MAGAZINES,0.0,0
340386,2013-07-11,1,MEATS,306.198,0
340387,2013-07-11,1,PERSONAL CARE,67.0,0
340388,2013-07-11,1,PET SUPPLIES,0.0,0
340389,2013-07-11,1,PLAYERS AND ELECTRONICS,0.0,0
340390,2013-07-11,1,POULTRY,155.441,0
340391,2013-07-11,1,PREPARED FOODS,70.0,0
340392,2013-07-11,1,PRODUCE,2.0,0
340393,2013-07-11,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
340394,2013-07-11,1,SEAFOOD,20.684,0
342144,2013-07-12,1,AUTOMOTIVE,6.0,0
342145,2013-07-12,1,BABY CARE,0.0,0
342146,2013-07-12,1,BEAUTY,3.0,0
342147,2013-07-12,1,BEVERAGES,752.0,0
342148,2013-07-12,1,BOOKS,0.0,0
342149,2013-07-12,1,BREAD/BAKERY,260.922,0
342150,2013-07-12,1,CELEBRATION,0.0,0
342151,2013-07-12,1,CLEANING,586.0,0
342152,2013-07-12,1,DAIRY,382.0,0
342153,2013-07-12,1,DELI,110.194,0
342154,2013-07-12,1,EGGS,162.0,0
342155,2013-07-12,1,FROZEN FOODS,131.0,0
342156,2013-07-12,1,GROCERY I,1990.0,0
342157,2013-07-12,1,GROCERY II,26.0,0
342158,2013-07-12,1,HARDWARE,1.0,0
342159,2013-07-12,1,HOME AND KITCHEN I,0.0,0
342160,2013-07-12,1,HOME AND KITCHEN II,0.0,0
342161,2013-07-12,1,HOME APPLIANCES,0.0,0
342162,2013-07-12,1,HOME CARE,0.0,0
342163,2013-07-12,1,LADIESWEAR,0.0,0
342164,2013-07-12,1,LAWN AND GARDEN,0.0,0
342165,2013-07-12,1,LINGERIE,25.0,0
342166,2013-07-12,1,"LIQUOR,WINE,BEER",154.0,0
342167,2013-07-12,1,MAGAZINES,0.0,0
342168,2013-07-12,1,MEATS,595.348,0
342169,2013-07-12,1,PERSONAL CARE,80.0,0
342170,2013-07-12,1,PET SUPPLIES,0.0,0
342171,2013-07-12,1,PLAYERS AND ELECTRONICS,0.0,0
342172,2013-07-12,1,POULTRY,218.967,0
342173,2013-07-12,1,PREPARED FOODS,61.0,0
342174,2013-07-12,1,PRODUCE,13.0,0
342175,2013-07-12,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
342176,2013-07-12,1,SEAFOOD,43.55,0
343926,2013-07-13,1,AUTOMOTIVE,2.0,0
343927,2013-07-13,1,BABY CARE,0.0,0
343928,2013-07-13,1,BEAUTY,3.0,0
343929,2013-07-13,1,BEVERAGES,890.0,0
343930,2013-07-13,1,BOOKS,0.0,0
343931,2013-07-13,1,BREAD/BAKERY,251.92,0
343932,2013-07-13,1,CELEBRATION,0.0,0
343933,2013-07-13,1,CLEANING,520.0,0
343934,2013-07-13,1,DAIRY,398.0,0
343935,2013-07-13,1,DELI,106.894,0
343936,2013-07-13,1,EGGS,165.0,0
343937,2013-07-13,1,FROZEN FOODS,154.0,0
343938,2013-07-13,1,GROCERY I,1950.0,0
343939,2013-07-13,1,GROCERY II,21.0,0
343940,2013-07-13,1,HARDWARE,0.0,0
343941,2013-07-13,1,HOME AND KITCHEN I,0.0,0
343942,2013-07-13,1,HOME AND KITCHEN II,0.0,0
343943,2013-07-13,1,HOME APPLIANCES,0.0,0
343944,2013-07-13,1,HOME CARE,0.0,0
343945,2013-07-13,1,LADIESWEAR,0.0,0
343946,2013-07-13,1,LAWN AND GARDEN,1.0,0
343947,2013-07-13,1,LINGERIE,3.0,0
343948,2013-07-13,1,"LIQUOR,WINE,BEER",96.0,0
343949,2013-07-13,1,MAGAZINES,0.0,0
343950,2013-07-13,1,MEATS,245.633,0
343951,2013-07-13,1,PERSONAL CARE,88.0,0
343952,2013-07-13,1,PET SUPPLIES,0.0,0
343953,2013-07-13,1,PLAYERS AND ELECTRONICS,0.0,0
343954,2013-07-13,1,POULTRY,131.105,0
343955,2013-07-13,1,PREPARED FOODS,77.0,0
343956,2013-07-13,1,PRODUCE,6.0,0
343957,2013-07-13,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
343958,2013-07-13,1,SEAFOOD,26.769001,0
345708,2013-07-14,1,AUTOMOTIVE,1.0,0
345709,2013-07-14,1,BABY CARE,0.0,0
345710,2013-07-14,1,BEAUTY,0.0,0
345711,2013-07-14,1,BEVERAGES,259.0,0
345712,2013-07-14,1,BOOKS,0.0,0
345713,2013-07-14,1,BREAD/BAKERY,97.844,0
345714,2013-07-14,1,CELEBRATION,0.0,0
345715,2013-07-14,1,CLEANING,196.0,0
345716,2013-07-14,1,DAIRY,164.0,0
345717,2013-07-14,1,DELI,41.011,0
345718,2013-07-14,1,EGGS,67.0,0
345719,2013-07-14,1,FROZEN FOODS,42.0,0
345720,2013-07-14,1,GROCERY I,699.0,0
345721,2013-07-14,1,GROCERY II,22.0,0
345722,2013-07-14,1,HARDWARE,0.0,0
345723,2013-07-14,1,HOME AND KITCHEN I,0.0,0
345724,2013-07-14,1,HOME AND KITCHEN II,0.0,0
345725,2013-07-14,1,HOME APPLIANCES,0.0,0
345726,2013-07-14,1,HOME CARE,0.0,0
345727,2013-07-14,1,LADIESWEAR,0.0,0
345728,2013-07-14,1,LAWN AND GARDEN,6.0,0
345729,2013-07-14,1,LINGERIE,7.0,0
345730,2013-07-14,1,"LIQUOR,WINE,BEER",0.0,0
345731,2013-07-14,1,MAGAZINES,0.0,0
345732,2013-07-14,1,MEATS,83.758,0
345733,2013-07-14,1,PERSONAL CARE,35.0,0
345734,2013-07-14,1,PET SUPPLIES,0.0,0
345735,2013-07-14,1,PLAYERS AND ELECTRONICS,0.0,0
345736,2013-07-14,1,POULTRY,74.434,0
345737,2013-07-14,1,PREPARED FOODS,11.0,0
345738,2013-07-14,1,PRODUCE,22.0,0
345739,2013-07-14,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
345740,2013-07-14,1,SEAFOOD,13.932,0
347490,2013-07-15,1,AUTOMOTIVE,2.0,0
347491,2013-07-15,1,BABY CARE,0.0,0
347492,2013-07-15,1,BEAUTY,1.0,0
347493,2013-07-15,1,BEVERAGES,819.0,0
347494,2013-07-15,1,BOOKS,0.0,0
347495,2013-07-15,1,BREAD/BAKERY,237.697,0
347496,2013-07-15,1,CELEBRATION,0.0,0
347497,2013-07-15,1,CLEANING,605.0,0
347498,2013-07-15,1,DAIRY,446.0,0
347499,2013-07-15,1,DELI,97.254,0
347500,2013-07-15,1,EGGS,161.0,0
347501,2013-07-15,1,FROZEN FOODS,85.0,0
347502,2013-07-15,1,GROCERY I,2100.0,0
347503,2013-07-15,1,GROCERY II,22.0,0
347504,2013-07-15,1,HARDWARE,1.0,0
347505,2013-07-15,1,HOME AND KITCHEN I,0.0,0
347506,2013-07-15,1,HOME AND KITCHEN II,0.0,0
347507,2013-07-15,1,HOME APPLIANCES,0.0,0
347508,2013-07-15,1,HOME CARE,0.0,0
347509,2013-07-15,1,LADIESWEAR,0.0,0
347510,2013-07-15,1,LAWN AND GARDEN,5.0,0
347511,2013-07-15,1,LINGERIE,20.0,0
347512,2013-07-15,1,"LIQUOR,WINE,BEER",54.0,0
347513,2013-07-15,1,MAGAZINES,0.0,0
347514,2013-07-15,1,MEATS,297.099,0
347515,2013-07-15,1,PERSONAL CARE,97.0,0
347516,2013-07-15,1,PET SUPPLIES,0.0,0
347517,2013-07-15,1,PLAYERS AND ELECTRONICS,0.0,0
347518,2013-07-15,1,POULTRY,183.20401,0
347519,2013-07-15,1,PREPARED FOODS,58.0,0
347520,2013-07-15,1,PRODUCE,1.0,0
347521,2013-07-15,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
347522,2013-07-15,1,SEAFOOD,22.248,0
349272,2013-07-16,1,AUTOMOTIVE,2.0,0
349273,2013-07-16,1,BABY CARE,0.0,0
349274,2013-07-16,1,BEAUTY,5.0,0
349275,2013-07-16,1,BEVERAGES,831.0,0
349276,2013-07-16,1,BOOKS,0.0,0
349277,2013-07-16,1,BREAD/BAKERY,251.296,0
349278,2013-07-16,1,CELEBRATION,0.0,0
349279,2013-07-16,1,CLEANING,730.0,0
349280,2013-07-16,1,DAIRY,448.0,0
349281,2013-07-16,1,DELI,96.652,0
349282,2013-07-16,1,EGGS,141.0,0
349283,2013-07-16,1,FROZEN FOODS,120.97,0
349284,2013-07-16,1,GROCERY I,2357.0,0
349285,2013-07-16,1,GROCERY II,32.0,0
349286,2013-07-16,1,HARDWARE,0.0,0
349287,2013-07-16,1,HOME AND KITCHEN I,0.0,0
349288,2013-07-16,1,HOME AND KITCHEN II,0.0,0
349289,2013-07-16,1,HOME APPLIANCES,0.0,0
349290,2013-07-16,1,HOME CARE,0.0,0
349291,2013-07-16,1,LADIESWEAR,0.0,0
349292,2013-07-16,1,LAWN AND GARDEN,9.0,0
349293,2013-07-16,1,LINGERIE,12.0,0
349294,2013-07-16,1,"LIQUOR,WINE,BEER",97.0,0
349295,2013-07-16,1,MAGAZINES,0.0,0
349296,2013-07-16,1,MEATS,303.679,0
349297,2013-07-16,1,PERSONAL CARE,95.0,0
349298,2013-07-16,1,PET SUPPLIES,0.0,0
349299,2013-07-16,1,PLAYERS AND ELECTRONICS,0.0,0
349300,2013-07-16,1,POULTRY,135.622,0
349301,2013-07-16,1,PREPARED FOODS,65.0,0
349302,2013-07-16,1,PRODUCE,3.0,0
349303,2013-07-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
349304,2013-07-16,1,SEAFOOD,21.31,0
351054,2013-07-17,1,AUTOMOTIVE,2.0,0
351055,2013-07-17,1,BABY CARE,0.0,0
351056,2013-07-17,1,BEAUTY,3.0,0
351057,2013-07-17,1,BEVERAGES,929.0,0
351058,2013-07-17,1,BOOKS,0.0,0
351059,2013-07-17,1,BREAD/BAKERY,259.908,0
351060,2013-07-17,1,CELEBRATION,0.0,0
351061,2013-07-17,1,CLEANING,800.0,0
351062,2013-07-17,1,DAIRY,446.0,0
351063,2013-07-17,1,DELI,119.748,0
351064,2013-07-17,1,EGGS,176.0,0
351065,2013-07-17,1,FROZEN FOODS,122.0,0
351066,2013-07-17,1,GROCERY I,2154.0,0
351067,2013-07-17,1,GROCERY II,31.0,0
351068,2013-07-17,1,HARDWARE,0.0,0
351069,2013-07-17,1,HOME AND KITCHEN I,0.0,0
351070,2013-07-17,1,HOME AND KITCHEN II,0.0,0
351071,2013-07-17,1,HOME APPLIANCES,0.0,0
351072,2013-07-17,1,HOME CARE,0.0,0
351073,2013-07-17,1,LADIESWEAR,0.0,0
351074,2013-07-17,1,LAWN AND GARDEN,13.0,0
351075,2013-07-17,1,LINGERIE,7.0,0
351076,2013-07-17,1,"LIQUOR,WINE,BEER",75.0,0
351077,2013-07-17,1,MAGAZINES,0.0,0
351078,2013-07-17,1,MEATS,335.494,0
351079,2013-07-17,1,PERSONAL CARE,73.0,0
351080,2013-07-17,1,PET SUPPLIES,0.0,0
351081,2013-07-17,1,PLAYERS AND ELECTRONICS,0.0,0
351082,2013-07-17,1,POULTRY,194.38701,0
351083,2013-07-17,1,PREPARED FOODS,84.0,0
351084,2013-07-17,1,PRODUCE,2.0,0
351085,2013-07-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
351086,2013-07-17,1,SEAFOOD,16.793,0
352836,2013-07-18,1,AUTOMOTIVE,2.0,0
352837,2013-07-18,1,BABY CARE,0.0,0
352838,2013-07-18,1,BEAUTY,5.0,0
352839,2013-07-18,1,BEVERAGES,697.0,0
352840,2013-07-18,1,BOOKS,0.0,0
352841,2013-07-18,1,BREAD/BAKERY,283.272,0
352842,2013-07-18,1,CELEBRATION,0.0,0
